Z,k,Symbole,E_exp_eV,E_pred_eV,m,Delta,Err_percent,Lambda_e,Eps_0,Eps_1,Eps_2,Eps_3,Eps_4,Eps_5,Eps_6,Eps_7,Eps_8,Eps_9,Eps_10,Eps_11,Eps_12,Eps_13,Eps_14,,,Factor_4_Zk
18,4,Ar,74.84,74.8406940288,3,0.196535436,0.0009273500801685416,5.95,1,0,0,1,-1,0,0,0,1,1,0,-1,0,0,0,,,268435456.0
18,5,Ar,91.29,91.29012167835,0,15.342877593,0.00013328770949549027,5.95,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,,,67108864.0
18,6,Ar,124.41,124.41111187960001,1,5.227357642,0.0008937220480810012,5.95,0,0,0,1,0,-1,-1,-1,0,1,0,0,0,0,1,,,16777216.0
18,7,Ar,143.4567,143.45768386879996,2,1.5069084439999996,0.000685829800873051,5.95,1,0,0,0,-1,0,-1,0,1,0,0,0,0,-1,1,,,4194304.0
18,8,Ar,422.6,422.6073486544001,1,17.756611288000002,0.0017389149077287282,5.95,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,,,1048576.0
18,9,Ar,479.76,479.76108544000095,4,0.3149692000000006,0.0002262464567624322,5.95,0,0,0,0,1,0,1,1,1,0,-1,-1,0,0,0,,,262144.0
18,10,Ar,540.4,540.3986234808,2,5.676456129,0.00025472227979158197,5.95,1,0,0,-1,0,0,1,-1,1,0,0,0,1,0,0,,,65536.0
18,11,Ar,619.0,618.9993872608,3,1.6255236009999998,9.898856220529605e-05,5.95,1,0,1,-1,1,-1,0,0,1,0,0,0,0,0,0,,,16384.0
18,12,Ar,685.5,685.5150889048,2,7.200788749,0.00220115314369006,5.95,1,0,1,0,0,1,0,1,0,0,0,0,-1,0,1,,,4096.0
18,13,Ar,755.13,755.1242964607993,4,0.49574861899999956,0.0007553056030989376,5.95,1,1,0,1,0,0,0,0,0,0,0,1,-1,0,0,,,1024.0
18,14,Ar,855.5,855.5034349287998,2,8.986380618999998,0.0004015112565556831,5.95,1,0,1,0,-1,0,0,1,0,0,1,0,1,0,0,,,256.0
18,15,Ar,918.375,918.3692552048001,2,9.646735874,0.0006255391533868575,5.95,1,0,1,0,-1,0,0,0,0,1,1,0,0,1,0,,,64.0
18,16,Ar,4120.66559,4120.686264016001,3,10.821129895,0.0005017154522618463,5.95,0,1,0,-1,0,0,0,0,0,0,1,-1,1,0,1,,,16.0
18,17,Ar,4426.22407,4426.207147712001,4,2.9058607850000002,0.0003823188282349588,5.95,0,1,0,1,0,0,1,1,-1,0,0,0,0,0,0,,,4.0
19,0,K,4.34066373,4.34068196769375,-2,11.672422098,0.000420159102024413,5.95,1,-1,1,0,0,0,1,0,1,0,0,0,0,0,1,,,274877906944.0
19,0,K,4.34066373,4.34068196769375,-2,11.672422098,0.000420159102024413,5.95,1,-1,1,0,0,0,1,0,1,0,0,0,0,0,1,,,274877906944.0
19,1,K,31.625,31.6249469949,0,5.315117142,0.00016760505928802087,5.95,0,0,0,0,0,1,1,0,-1,0,0,1,0,0,0,,,68719476736.0
19,2,K,45.8031,45.802488911199966,2,0.4811185809999996,0.0013341647181850575,5.95,0,0,1,-1,-1,0,-1,0,0,0,-1,0,0,0,1,,,17179869184.0
19,3,K,60.917,60.91731682259999,0,10.238204507999999,0.0005200889735072964,5.95,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,,,4294967296.0
19,4,K,82.66,82.661847506,0,13.89274748,0.002235066537629171,5.95,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,,,1073741824.0
19,5,K,99.44,99.440266905,1,4.178162475,0.0002684080852812784,5.95,1,0,0,0,1,0,0,1,-1,0,0,0,0,-1,1,,,268435456.0
19,6,K,117.56,117.5584122706,1,4.939429087,0.0013505694113649421,5.95,0,0,0,0,0,0,1,0,1,0,0,1,1,0,-1,,,67108864.0
19,7,K,154.87,154.87145834160006,2,1.6268010330000005,0.0009416553238562672,5.95,1,0,1,0,0,1,0,0,0,0,0,1,-1,0,0,,,16777216.0
19,8,K,175.8174,175.8147525526,1,7.387174477,0.0015057937382727804,5.95,0,1,0,0,-1,0,-1,1,0,0,0,1,1,0,0,,,4194304.0
19,9,K,503.67,503.67392676160006,2,5.290692508,0.0007796298370047,5.95,1,0,0,1,0,-1,0,0,0,1,0,-1,0,0,1,,,1048576.0
19,10,K,565.6,565.5940444224001,2,5.9411139120000005,0.0010529663366220402,5.95,0,0,0,1,-1,0,0,-1,-1,0,1,0,0,0,1,,,262144.0
19,11,K,631.1,631.1039200816,2,6.629242858,0.0006211506258868699,5.95,0,1,-1,0,0,0,-1,0,0,-1,0,1,0,0,1,,,65536.0
19,12,K,714.7,714.6997599839998,3,1.8768376049999995,3.358276203274568e-05,5.95,1,-1,0,0,0,-1,0,0,0,1,-1,0,1,0,0,,,16384.0
19,13,K,786.3,786.3007830664,2,8.259462007,9.958875747220118e-05,5.95,1,0,0,1,0,0,0,-1,1,1,0,0,0,1,0,,,4096.0
19,14,K,860.92,860.9217555903999,2,9.043295751999999,0.0002039202713337386,5.95,0,0,1,0,0,0,0,0,0,1,1,0,0,-1,1,,,1024.0
19,15,K,967.7,967.7017880096003,3,2.5412336870000005,0.00018476899867774435,5.95,0,0,0,1,0,-1,0,0,0,1,0,-1,0,1,0,,,256.0
19,16,K,1034.542,1034.5355728456,2,10.866970302999999,0.0006212560147334669,5.95,1,0,0,-1,0,1,0,0,1,0,1,0,1,0,0,,,64.0
19,17,K,4610.80714,4610.7998959232,4,3.027048251,0.00015711081769312316,5.95,0,0,0,0,1,-1,-1,-1,0,1,0,0,1,0,0,,,16.0
19,18,K,4934.04979,4934.0574166016,5,0.809817722,0.00015457082771655844,5.95,0,0,1,1,0,-1,1,0,0,0,0,1,-1,0,0,,,4.0
20,0,Ca,6.113154921,6.113124338737499,-1,4.109663421,0.0005002697117184587,5.95,0,1,1,0,-1,0,0,0,1,0,0,0,0,-1,1,,,1099511627776.0
20,1,Ca,11.871719,11.8715779329,0,1.9952231819999997,0.0011882617841719447,5.95,1,-1,0,1,-1,-1,0,0,0,0,0,0,1,0,0,,,274877906944.0
20,2,Ca,50.91316,50.91369314710001,0,8.556923218000001,0.0010471695334069429,5.95,0,1,1,1,0,-1,0,0,0,0,0,1,0,1,0,,,68719476736.0
20,3,Ca,67.2732,67.27262589600001,0,11.30632368,0.000853391841022414,5.95,0,0,0,0,0,1,-1,0,0,0,0,1,-1,1,1,,,17179869184.0
20,4,Ca,84.34,84.34009477775,0,14.174805844999998,0.0001123758003238244,5.95,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,,,4294967296.0
20,5,Ca,108.78,108.7813752522,1,4.570646019,0.001264250965243524,5.95,0,0,1,-1,0,1,1,0,0,-1,0,1,0,0,0,,,1073741824.0
20,6,Ca,127.21,127.20943833919996,3,0.3340583989999999,0.00044152252183865244,5.95,0,1,0,0,0,1,-1,0,0,-1,0,0,0,-1,1,,,268435456.0
20,7,Ca,147.24,147.24108495040014,2,1.5466500520000013,0.0007368584624606948,5.95,0,0,1,-1,0,0,0,1,0,1,0,0,0,1,-1,,,67108864.0
20,8,Ca,188.54,188.53898463259998,1,7.921806076999999,0.0005385421661265863,5.95,1,0,0,0,0,1,-1,1,1,0,0,1,0,0,0,,,16777216.0
20,9,Ca,211.275,211.2751635456003,3,0.5548192320000007,7.74088748253731e-05,5.95,1,0,0,0,1,1,1,0,0,0,0,0,-1,0,0,,,4194304.0
20,10,Ca,591.6,591.5936578440001,2,6.214219095000001,0.0010720344827518063,5.95,0,1,0,-1,1,0,0,1,0,0,1,0,0,0,0,,,1048576.0
20,11,Ca,658.2,658.1991566975996,4,0.4321160429999997,0.00012812251601734766,5.95,1,-1,0,0,0,0,0,-1,1,0,-1,1,0,0,0,,,262144.0
20,12,Ca,728.6,728.5869178504,2,7.653223927,0.0017955187482837384,5.95,0,0,0,0,1,0,-1,0,0,0,-1,1,0,0,1,,,65536.0
20,13,Ca,817.2,817.1885992816001,2,8.583913858,0.0013950952520747322,5.95,0,1,0,0,0,1,0,-1,-1,0,1,0,0,0,1,,,16384.0
20,14,Ca,894.0,893.9937550208002,3,2.3476726760000006,0.0006985435346507656,5.95,0,0,0,1,0,0,0,0,0,-1,0,1,-1,1,0,,,4096.0
20,15,Ca,973.7,973.7006115199997,3,2.556986899999999,6.280373828342286e-05,5.95,0,0,1,-1,0,1,0,1,0,0,0,1,0,-1,0,,,1024.0
20,16,Ca,1086.8,1086.7821505184002,3,2.8539447230000006,0.0016423888111700858,5.95,1,0,-1,0,0,0,0,-1,0,1,0,0,-1,0,1,,,256.0
20,17,Ca,1157.726,1157.7467533184,3,3.040301348,0.0017925932733465337,5.95,0,0,1,0,-1,1,1,0,-1,1,0,0,0,0,0,,,64.0
20,18,Ca,5128.8576,5128.854083136,4,3.367157355,6.857012369831536e-05,5.95,1,0,0,-1,1,0,0,0,1,0,-1,1,0,0,0,,,16.0
20,19,Ca,5469.86358,5469.9102487456,3,14.364260107,0.00085319761484934,5.95,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,,,4.0
21,0,Sc,6.56149,6.561443483962501,-1,4.411054443,0.0007089249164315862,5.95,0,0,1,1,0,1,0,-1,0,0,1,0,0,0,0,,,4398046511104.0
21,1,Sc,12.79977,12.79991022519999,1,0.5378113539999996,0.0010955290602115539,5.95,0,0,1,0,0,-1,-1,0,1,0,-1,0,0,1,0,,,1099511627776.0
21,2,Sc,24.756839,24.756721158400055,2,0.26004959200000055,0.0004759961477503972,5.95,0,0,1,-1,0,-1,-1,0,0,0,-1,0,0,0,1,,,274877906944.0
21,3,Sc,73.4894,73.48922502319995,2,0.7719456409999994,0.00023809801148686453,5.95,0,0,1,1,-1,1,0,0,0,0,0,1,0,-1,0,,,68719476736.0
21,4,Sc,91.95,91.94921366820002,1,3.8634123390000004,0.0008551732463146584,5.95,0,0,0,1,-1,0,-1,0,-1,0,0,1,1,0,0,,,17179869184.0
21,5,Sc,110.68,110.68246223335002,0,18.602094493000003,0.0022246416245176753,5.95,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,4294967296.0
21,6,Sc,137.99,137.99193839900002,1,5.797980605,0.001404738749192553,5.95,0,0,1,0,0,0,0,0,0,0,1,1,-1,-1,1,,,1073741824.0
21,7,Sc,158.08,158.08445891280002,1,6.642204156,0.0028206685222698,5.95,0,0,1,0,-1,0,0,-1,0,-1,0,0,0,1,1,,,268435456.0
21,8,Sc,180.03,180.02959641660001,1,7.564268757000001,0.00022417563738625425,5.95,0,1,-1,0,-1,0,0,0,1,1,0,0,0,1,0,,,67108864.0
21,9,Sc,225.18,225.179779069,1,9.461335255,9.811306510400614e-05,5.95,0,0,1,1,0,0,-1,1,0,0,1,0,1,0,0,,,16777216.0
21,10,Sc,249.798,249.79672570719998,2,2.6239151859999996,0.00051012930448576,5.95,1,0,-1,0,-1,0,0,0,1,1,0,0,0,0,0,,,4194304.0
21,11,Sc,687.36,687.3607372072001,2,7.220175811000001,0.0001072519786038912,5.95,0,1,0,-1,0,1,0,0,0,1,0,-1,0,0,1,,,1048576.0
21,12,Sc,757.7,757.6999865344002,4,0.4974395920000001,1.7771677264872012e-06,5.95,0,1,0,0,0,0,-1,0,0,-1,0,0,1,0,0,,,262144.0
21,13,Sc,833.2,833.2002935648001,3,2.188025981,3.523341334823819e-05,5.95,0,1,-1,0,1,0,1,0,0,0,0,1,0,-1,0,,,65536.0
21,14,Sc,926.5,926.50355504,2,9.7321802,0.0003837064220223939,5.95,1,0,0,0,1,-1,0,0,-1,0,0,0,1,0,1,,,16384.0
21,15,Sc,1008.6,1008.5908418432001,3,2.6486104040000003,0.0009080068213278634,5.95,0,0,1,1,1,-1,0,0,0,0,-1,0,0,1,0,,,4096.0
21,16,Sc,1093.5,1093.4933654344002,2,11.486274847,0.0006067275354206476,5.95,1,0,0,0,0,-1,1,1,0,0,0,0,1,1,0,,,1024.0
21,17,Sc,1213.1,1213.0937058688,3,3.185645236,0.0005188468551533806,5.95,0,1,0,-1,0,1,0,0,0,-1,0,0,1,0,0,,,256.0
21,18,Sc,1287.957,1287.9642801312002,3,3.3822591390000003,0.0005652464484532273,5.95,0,0,0,0,1,0,-1,0,0,0,0,-1,-1,1,1,,,64.0
21,19,Sc,5674.9036,5674.9022020096,5,0.931411207,2.4634610528180076e-05,5.95,0,0,0,0,1,-1,0,0,-1,1,0,-1,1,0,0,,,16.0
21,20,Sc,6033.75643,6033.725137305596,5,0.9903041519999993,0.0005186270736541541,5.95,1,0,0,0,0,0,1,0,0,1,-1,0,1,-1,0,,,4.0
22,0,Ti,6.82812,6.828167639999999,-1,4.5903648,0.0006977030280535091,5.95,1,-1,1,0,0,1,0,0,0,1,0,0,0,0,0,,,17592186044416.0
22,1,Ti,13.5755,13.575692692800006,1,0.5704072560000002,0.0014194158594968893,5.95,0,0,0,0,0,1,0,1,-1,-1,-1,0,0,1,0,,,4398046511104.0
22,2,Ti,27.49171,27.492247771800002,1,1.1551364610000001,0.0019561235005070695,5.95,0,1,-1,-1,0,1,0,0,0,0,-1,1,0,0,0,,,1099511627776.0
22,3,Ti,43.26717,43.26714437150001,0,7.271788970000001,5.9233132166166046e-05,5.95,0,0,0,1,0,1,1,0,1,-1,1,0,0,0,0,,,274877906944.0
22,4,Ti,99.299,99.2989301528,1,4.172223956,7.034028541030244e-05,5.95,1,0,-1,0,1,0,1,0,0,-1,0,1,0,0,0,,,68719476736.0
22,5,Ti,119.533,119.53274786320002,1,5.0223843640000005,0.00021093488826194173,5.95,0,0,0,1,1,0,1,-1,0,0,0,0,-1,0,1,,,17179869184.0
22,6,Ti,140.68,140.6794841172,1,5.910902694,0.00036670656810935666,5.95,0,1,1,-1,0,0,1,1,1,0,0,0,0,0,0,,,4294967296.0
22,7,Ti,170.5,170.4993738644,1,7.163839238,0.0003672349560039942,5.95,1,0,0,0,0,1,-1,0,-1,0,0,0,1,1,0,,,1073741824.0
22,8,Ti,192.1,192.10012910479995,2,2.0178584989999995,6.720707962154282e-05,5.95,1,0,0,-1,0,-1,-1,0,0,1,0,1,0,0,0,,,268435456.0
22,9,Ti,215.92,215.918209227,1,9.072193665,0.0008293687476759829,5.95,1,1,0,0,0,0,0,0,0,0,1,-1,1,1,0,,,67108864.0
22,10,Ti,265.07,265.0719818978,1,11.137478231,0.0007476884596603427,5.95,1,0,-1,0,0,-1,0,0,1,0,0,1,0,0,1,,,16777216.0
22,11,Ti,291.5,291.5000882822,1,12.247902869,3.0285488854470256e-05,5.95,0,0,1,0,0,1,0,0,0,0,1,1,-1,0,1,,,4194304.0
22,12,Ti,787.67,787.6688722784002,2,8.273832692000001,0.00014317183589582943,5.95,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,,,1048576.0
22,13,Ti,864.0,863.9974565320001,2,9.075603535,0.00029438287035708934,5.95,1,0,-1,0,0,1,0,0,-1,1,0,0,0,0,1,,,262144.0
22,14,Ti,944.5,944.4931938288001,2,9.921146994,0.0007206110322768948,5.95,1,-1,0,-1,1,0,0,0,1,0,0,0,0,0,1,,,65536.0
22,15,Ti,1042.5,1042.4860631864,2,10.950483857,0.001336864613900437,5.95,0,0,1,0,0,0,0,-1,-1,1,0,0,1,0,1,,,16384.0
22,16,Ti,1130.2,1130.1983958327999,2,11.871831889,0.00014193657761323193,5.95,0,0,1,0,0,-1,0,0,1,1,0,1,1,0,0,,,4096.0
22,17,Ti,1220.3,1220.2892055648,2,12.818163924,0.0008845722527117305,5.95,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,,,1024.0
22,18,Ti,1346.3,1346.2848318136,2,14.141647393,0.0011266572383519938,5.95,0,1,0,0,0,0,0,-1,1,1,0,1,0,0,1,,,256.0
22,19,Ti,1425.257,1425.2540462496006,3,3.7427889870000017,0.00020724335326583991,5.95,1,0,1,0,0,0,0,0,0,1,1,0,0,1,-1,,,64.0
22,20,Ti,6249.0226,6249.0369666816005,4,4.102571538,0.00022990285873221778,5.95,0,1,0,0,0,1,-1,-1,1,0,0,1,0,0,0,,,16.0
22,21,Ti,6625.81023,6625.784008704001,5,1.0874776800000001,0.00039574474801652194,5.95,0,1,-1,0,-1,0,0,-1,0,-1,0,0,0,0,1,,,4.0
23,0,V,6.746187,6.7462080634375,-1,4.535265925,0.00031222729965784416,5.95,0,1,0,1,0,-1,1,0,0,0,1,0,0,0,0,,,70368744177664.0
23,1,V,14.634,14.633942997100005,0,2.459486218000001,0.00038952371186883023,5.95,1,0,-1,0,1,0,0,1,0,0,1,-1,0,0,0,,,17592186044416.0
23,2,V,29.3111,29.311163265650002,0,4.926245927,0.0002158419506683962,5.95,0,1,0,0,0,0,1,0,1,0,0,-1,1,0,0,,,4398046511104.0
23,3,V,46.709,46.70890505680001,1,1.9625590360000005,0.000203265323577742,5.95,0,0,0,1,-1,1,0,0,0,0,0,-1,0,1,0,,,1099511627776.0
23,4,V,65.28165,65.28196809085,0,10.971759343,0.0004872592068388899,5.95,0,0,0,0,1,0,0,0,-1,0,1,-1,0,1,1,,,274877906944.0
23,5,V,128.125,128.1252749056,1,5.383414912,0.00021456046829925759,5.95,0,1,0,-1,1,1,-1,0,0,0,0,0,1,0,0,,,68719476736.0
23,6,V,150.72,150.7199861426,1,6.3327725269999995,9.194134823610222e-06,5.95,0,1,0,-1,-1,0,0,0,0,0,0,1,1,0,0,,,17179869184.0
23,7,V,173.55,173.551958104,1,7.29209908,0.001128265053288439,5.95,1,0,0,1,1,0,0,1,0,0,0,0,-1,0,1,,,4294967296.0
23,8,V,206.0,205.99814845820003,1,8.655384389000002,0.0008988066990122145,5.95,0,1,1,0,0,0,1,-1,0,0,1,0,0,1,0,,,1073741824.0
23,9,V,230.5,230.4993755694,1,9.684847713,0.0002709026464201755,5.95,0,1,0,0,0,0,1,0,1,-1,1,0,0,1,0,,,268435456.0
23,10,V,254.8,254.79693744120001,1,10.705753674,0.0012019461538447392,5.95,0,0,0,0,0,1,1,-1,-1,0,0,1,0,0,1,,,67108864.0
23,11,V,308.5,308.4952867920001,2,3.240496710000001,0.0015277821717616263,5.95,0,0,0,0,1,-1,0,-1,0,-1,1,0,0,1,0,,,16777216.0
23,12,V,336.274,336.27586870780004,1,14.129238181000002,0.0005557098675611428,5.95,0,0,1,1,0,0,0,0,0,0,-1,1,0,1,1,,,4194304.0
23,13,V,896.0,895.9965080752,2,9.411728026,0.0003897237499954949,5.95,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,,,1048576.0
23,14,V,977.2,977.2067422207999,3,2.5661941759999998,0.000689953008583591,5.95,1,0,0,0,-1,1,-1,1,1,0,0,0,0,0,0,,,262144.0
23,15,V,1062.9,1062.9105359376001,2,11.165026638,0.0009912444820797004,5.95,0,1,-1,0,0,0,1,0,0,-1,0,0,0,1,1,,,65536.0
23,16,V,1165.2,1165.2007990784,3,3.059876048,6.85786474382341e-05,5.95,1,-1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,,,16384.0
23,17,V,1258.9,1258.8959292672,3,3.305924184,0.00032335632695794174,5.95,1,-1,0,0,1,0,0,1,0,0,0,0,0,0,0,,,4096.0
23,18,V,1354.2,1354.1901442327999,2,14.224686388999999,0.0007277925860418615,5.95,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,,,1024.0
23,19,V,1486.7,1486.7047088152,2,15.616646101,0.000316729346878789,5.95,0,0,0,0,0,1,0,0,-1,0,0,1,0,1,1,,,256.0
23,20,V,1569.656,1569.6555208320005,4,1.0304986350000003,3.052694344502219e-05,5.95,0,0,1,0,0,-1,0,0,0,-1,0,0,0,1,0,,,64.0
23,21,V,6851.3112,6851.504244480001,4,4.4980989000000005,0.002817628251960522,5.95,0,1,0,0,0,-1,1,1,1,0,0,0,0,0,0,,,16.0
23,22,V,7246.12624,7246.068458496,4,4.75713528,0.0007974123288203911,5.95,1,0,1,0,1,-1,1,0,0,1,0,0,0,0,0,,,4.0
24,0,Cr,6.76651,6.7665104065125,-1,4.548914559,6.007712988028685e-06,5.95,1,0,1,0,0,0,0,-1,1,0,0,1,0,0,0,,,281474976710656.0
24,1,Cr,16.486305,16.486460700937503,-1,11.083334925,0.0009444259189750503,5.95,1,0,0,0,-1,0,0,-1,0,0,1,1,0,0,1,,,70368744177664.0
24,2,Cr,30.959,30.95883765835,0,5.203165993,0.00052437627184433,5.95,0,0,1,0,0,0,0,-1,1,0,0,0,1,0,0,,,17592186044416.0
24,3,Cr,49.16,49.16001112680001,0,8.262186744000001,2.2633848680107525e-05,5.95,0,0,0,0,0,0,1,1,0,1,0,0,1,1,-1,,,4398046511104.0
24,4,Cr,69.46,69.4605336208,1,2.9185098160000003,0.00076824186584087,5.95,1,0,0,1,0,0,1,0,0,0,0,0,-1,1,0,,,1099511627776.0
24,5,Cr,90.6349,90.63529316695,0,15.232822381,0.0004337920050717741,5.95,1,0,-1,0,0,1,0,1,0,0,0,0,1,0,1,,,274877906944.0
24,6,Cr,160.29,160.2893751886,1,6.734847696999999,0.0003898006113928444,5.95,1,1,0,-1,0,0,0,0,0,0,0,0,1,-1,1,,,68719476736.0
24,7,Cr,184.76,184.759384054,1,7.76299933,0.00033337627191067293,5.95,0,0,0,1,1,0,0,-1,0,0,0,0,0,0,1,,,17179869184.0
24,8,Cr,209.5,209.50292965140002,1,8.802644103,0.0013984016229229874,5.95,0,0,1,1,0,0,0,1,0,1,0,0,-1,0,1,,,4294967296.0
24,9,Cr,244.5,244.50199292400004,2,2.5682982450000003,0.0008151018405051721,5.95,1,0,0,-1,0,0,1,-1,0,0,0,-1,0,0,1,,,1073741824.0
24,10,Cr,270.8,270.7985956214,1,11.378092253,0.0005186036189070163,5.95,0,0,0,0,0,0,0,1,0,1,1,-1,0,0,1,,,268435456.0
24,11,Cr,296.7,296.7005548584,2,3.116602467,0.0001870099089969391,5.95,1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,0,,,67108864.0
24,12,Cr,354.7,354.70067961999996,2,3.7258474749999992,0.00019160417253206573,5.95,0,1,0,0,1,0,0,0,1,0,0,0,1,-1,0,,,16777216.0
24,13,Cr,384.163,384.15764878400006,2,4.0352694200000006,0.0013929545531327493,5.95,0,1,0,-1,-1,-1,0,0,0,0,1,0,1,0,0,,,4194304.0
24,14,Cr,1011.6,1011.5948565184003,3,2.6564990980000007,0.0005084501383652315,5.95,0,0,1,-1,0,0,-1,-1,1,0,0,0,0,1,0,,,1048576.0
24,15,Cr,1097.2,1097.208593510399,5,0.1800828179999998,0.0007832218737601063,5.95,0,0,0,1,-1,0,1,0,0,0,0,-1,-1,0,1,,,262144.0
24,16,Cr,1188.0,1188.0016242416002,2,12.479008658000001,0.00013672067341847328,5.95,0,0,1,1,0,-1,0,0,1,0,1,0,0,0,1,,,65536.0
24,17,Cr,1294.8,1294.7973202976,3,3.4002030469999998,0.00020695878900010766,5.95,0,0,0,0,1,0,1,1,0,-1,-1,1,0,0,0,,,16384.0
24,18,Cr,1394.5,1394.5068837504004,4,0.9155113470000003,0.0004936357404408571,5.95,0,0,1,-1,0,0,0,-1,0,1,0,-1,1,0,0,,,4096.0
24,19,Cr,1495.1,1495.1105876896,3,3.926235787,0.0007081592936937621,5.95,0,1,0,0,0,-1,1,0,1,0,-1,0,0,1,0,,,1024.0
24,20,Cr,1634.1,1634.0944058208001,3,4.291214301,0.00034234007709204635,5.95,1,0,-1,0,1,0,1,0,0,0,-1,0,0,1,0,,,256.0
24,21,Cr,1721.183,1721.1997272736003,3,4.5199572670000006,0.0009718474793372627,5.95,0,1,0,0,0,0,-1,0,-1,-1,1,0,0,0,1,,,64.0
24,22,Cr,7481.8624,7481.7238169184,3,19.647383973,0.0018522538131654305,5.95,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,,,16.0
24,23,Cr,7894.80289,7894.815575807999,4,5.1830459399999995,0.00016068555701879734,5.95,0,1,0,1,0,-1,0,0,-1,0,1,0,1,0,0,,,4.0
25,0,Mn,7.434038,7.434025110749999,0,1.2494159849999997,0.00017338154582389009,5.95,0,0,1,0,0,1,0,0,0,1,0,1,0,0,-1,,,1125899906842624.0
25,1,Mn,15.63999,15.6400304115125,-1,10.514306159,0.0002583857950087053,5.95,0,0,0,0,0,1,0,1,0,-1,0,0,1,1,0,,,281474976710656.0
25,2,Mn,33.668,33.667753813050005,0,5.658446019,0.0007312194071340693,5.95,0,0,0,0,1,-1,0,-1,1,1,1,0,0,0,0,,,70368744177664.0
25,3,Mn,51.21,51.21006841859999,1,2.1516835469999993,0.00013360398357214725,5.95,1,0,0,1,0,0,0,1,-1,0,-1,0,1,0,0,,,17592186044416.0
25,4,Mn,72.41,72.41023799905,0,12.169787899,0.0003286825714684794,5.95,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,,,4398046511104.0
25,5,Mn,95.604,95.60402318320004,2,1.0042439410000004,2.4249194638669664e-05,5.95,0,0,0,1,1,0,0,1,-1,0,1,0,-1,0,0,,,1099511627776.0
25,6,Mn,119.203,119.2042786844,1,5.008583138,0.0010726948147210245,5.95,0,0,0,0,0,1,-1,1,0,1,-1,1,0,0,0,,,274877906944.0
25,7,Mn,195.5,195.49966646,1,8.2142717,0.00017060869565931167,5.95,1,1,0,-1,0,0,0,0,0,-1,0,1,0,0,1,,,68719476736.0
25,8,Mn,221.89,221.891175513,1,9.323158635,0.0005297728604358266,5.95,1,0,1,0,0,1,0,0,1,-1,0,0,0,0,1,,,17179869184.0
25,9,Mn,248.6,248.60276055580005,1,10.445494141000001,0.0011104407884358946,5.95,0,1,1,0,0,0,0,0,0,-1,0,0,0,1,1,,,4294967296.0
25,10,Mn,286.1,286.10091650559997,1,12.021046912,0.0003203444949129847,5.95,0,1,0,1,0,0,0,1,0,0,-1,0,0,1,1,,,1073741824.0
25,11,Mn,314.4,314.4028376118,1,13.210203261,0.0009025482824530506,5.95,0,0,0,0,0,1,1,0,1,0,0,0,-1,1,1,,,268435456.0
25,12,Mn,343.6,343.60027289280004,2,3.609246564,7.942165308859552e-05,5.95,0,0,0,1,0,1,-1,0,1,-1,1,0,0,0,0,,,67108864.0
25,13,Mn,402.95,402.94853970559996,3,1.058163182,0.00036240089341929154,5.95,1,0,1,1,0,0,0,0,1,-1,0,0,0,0,0,,,16777216.0
25,14,Mn,435.172,435.17639483360006,1,18.284722472000002,0.0010099072550695434,5.95,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,,,4194304.0
25,15,Mn,1133.7,1133.7146926560001,2,11.908767780000002,0.0012959915321583571,5.95,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,,,1048576.0
25,16,Mn,1224.1,1224.0865006104,2,12.858051477,0.0011028012090457226,5.95,0,1,0,1,-1,0,0,0,0,1,1,0,0,0,1,,,262144.0
25,17,Mn,1320.3,1320.3187481176,2,13.868894413,0.0014199892145819607,5.95,0,0,0,0,0,1,0,0,1,-1,1,0,1,1,0,,,65536.0
25,18,Mn,1430.9,1430.8958415808002,3,3.757604626,0.00029061564050171843,5.95,0,0,1,0,0,0,0,-1,1,0,1,0,1,-1,0,,,16384.0
25,19,Mn,1537.2,1537.1936677216001,3,4.036748077,0.00041193588341761553,5.95,1,1,-1,0,1,0,-1,0,0,0,0,0,1,0,0,,,4096.0
25,20,Mn,1643.2,1643.1960189568001,3,4.315115596,0.00024227380720110366,5.95,1,0,1,-1,0,1,0,0,0,0,0,0,-1,0,1,,,1024.0
25,21,Mn,1788.7,1788.6981809928002,2,18.788846439,0.00010169437020495666,5.95,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,,,256.0
25,22,Mn,1879.873,1879.8855901951995,4,1.2341685859999996,0.0006697364768490474,5.95,0,1,0,0,0,0,-1,1,1,1,0,-1,0,0,0,,,64.0
